MsgID.LOCAL_VELOCITY,0.0000000,0.1600000,-0.4500000,0.4600000
MsgID.LOCAL_POSITION,229.6100000,0.3529769,-0.3839176,-3.0058470
MsgID.LOCAL_VELOCITY,229.6100000,0.1588423,-0.4322166,0.4464070
MsgID.GLOBAL_POSITION,0.0000000,-122.3957486,37.7932804,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,-0.1800000,-0.0100000
MsgID.LOCAL_POSITION,229.8600000,0.2934888,-0.3776053,-3.0030849
MsgID.LOCAL_VELOCITY,229.8600000,0.0565686,-0.1762201,-0.0261771
MsgID.GLOBAL_POSITION,0.0000000,-122.3957476,37.7932812,3.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.2000000,-0.0700000,0.0200000
MsgID.LOCAL_POSITION,230.1110000,0.3983659,-0.2957111,-3.0542998
MsgID.LOCAL_VELOCITY,230.1110000,0.2434648,-0.0708053,0.0364704
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957479,37.7932850,3.0500000
MsgID.LOCAL_VELOCITY,0.0000000,1.7400000,-0.0200000,0.3300000
MsgID.LOCAL_POSITION,230.3610000,0.8389134,-0.3375998,-3.0476725
MsgID.LOCAL_VELOCITY,230.3610000,1.8173841,-0.0266267,0.3491457
MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7932891,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,2.9500000,0.0300000,0.1400000
MsgID.LOCAL_POSITION,230.6110000,1.2639776,-0.5717134,-3.0191519
MsgID.LOCAL_VELOCITY,230.6110000,2.9568026,0.0377437,0.1456109
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932953,3.0200000
MsgID.LOCAL_VELOCITY,0.0000000,3.8800000,0.1300000,0.1500000
MsgID.LOCAL_POSITION,230.8620000,2.0500908,-0.4982322,-3.0202942
MsgID.LOCAL_VELOCITY,230.8620000,3.9896264,0.1456635,0.1579576
MsgID.GLOBAL_POSITION,0.0000000,-122.3957474,37.7933073,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,5.1200000,0.2400000,0.1100000
MsgID.LOCAL_POSITION,231.1120000,3.4271145,-0.2839557,-3.0183125
MsgID.LOCAL_VELOCITY,231.1120000,5.2394967,0.2462026,0.1045321
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7933209,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,6.1800000,0.2800000,0.0900000
MsgID.LOCAL_POSITION,231.3620000,4.7960992,-0.4616209,-3.0085628
MsgID.LOCAL_VELOCITY,231.3620000,6.1853061,0.2893257,0.0918612
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7933315,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,6.9900000,0.4300000,-0.0400000
MsgID.LOCAL_POSITION,231.6120000,5.9838963,-0.4477649,-3.0074532
MsgID.LOCAL_VELOCITY,231.6120000,6.9909325,0.4390304,-0.0471524
MsgID.GLOBAL_POSITION,0.0000000,-122.3957457,37.7933498,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,7.1600000,0.5900000,0.0000000
MsgID.LOCAL_POSITION,231.8630000,8.2055063,-0.0879850,-3.0192349
MsgID.LOCAL_VELOCITY,231.8630000,7.0514307,0.5906009,0.0018194
MsgID.GLOBAL_POSITION,0.0000000,-122.3957430,37.7933646,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,5.3100000,0.4200000,0.0000000
MsgID.LOCAL_POSITION,232.1130000,9.7390499,0.1135944,-3.0043294
MsgID.LOCAL_VELOCITY,232.1130000,5.1915259,0.4136153,0.0018143
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957440,37.7933738,3.0100000
MsgID.LOCAL_VELOCITY,0.0000000,3.6400000,0.2500000,-0.1100000
MsgID.LOCAL_POSITION,232.3630000,10.6839466,0.0235460,-3.0103104
MsgID.LOCAL_VELOCITY,232.3630000,3.6413851,0.2558968,-0.1192999
MsgID.GLOBAL_POSITION,0.0000000,-122.3957447,37.7933810,3.0330000
MsgID.LOCAL_VELOCITY,0.0000000,2.1900000,0.1700000,-0.0400000
MsgID.LOCAL_POSITION,232.6130000,11.5201311,-0.0290116,-3.0343122
MsgID.LOCAL_VELOCITY,232.6130000,2.0917721,0.1710453,-0.0338082
MsgID.GLOBAL_POSITION,0.0000000,-122.3957431,37.7933844,3.0200000
MsgID.LOCAL_VELOCITY,0.0000000,0.9800000,0.1300000,0.2000000
MsgID.LOCAL_POSITION,232.8630000,11.8516369,0.1043123,-3.0204601
MsgID.LOCAL_VELOCITY,232.8630000,0.9879374,0.1354417,0.2095070
MsgID.GLOBAL_POSITION,0.0000000,-122.3957419,37.7933847,3.0170000
MsgID.LOCAL_VELOCITY,0.0000000,-0.7000000,0.0000000,-0.1000000
MsgID.LOCAL_POSITION,233.1130000,11.8915930,0.2117247,-3.0172558
MsgID.LOCAL_VELOCITY,233.1130000,-0.7067888,-0.0015381,-0.1086109
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957421,37.7933820,3.0320000
MsgID.LOCAL_VELOCITY,0.0000000,-1.8000000,-0.1600000,0.0600000
MsgID.LOCAL_POSITION,233.3640000,11.5891848,0.1930776,-3.0329361
MsgID.LOCAL_VELOCITY,233.3640000,-1.8089001,-0.1616949,0.0627051
MsgID.GLOBAL_POSITION,0.0000000,-122.3957426,37.7933779,3.0180000
MsgID.LOCAL_VELOCITY,0.0000000,-2.4100000,-0.2500000,0.1800000
MsgID.LOCAL_POSITION,233.6140000,11.1278124,0.1466977,-3.0182624
MsgID.LOCAL_VELOCITY,233.6140000,-2.4165378,-0.2538721,0.1828529
MsgID.GLOBAL_POSITION,0.0000000,-122.3957436,37.7933707,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9100000,-0.2400000,-0.0400000
MsgID.LOCAL_POSITION,233.8670000,10.3387947,0.0596192,-2.9956646
MsgID.LOCAL_VELOCITY,233.8670000,-1.9121429,-0.2473911,-0.0444103
MsgID.LOCAL_POSITION,234.1200000,10.0231094,0.0597847,-3.0111969
MsgID.LOCAL_VELOCITY,234.1200000,-1.0667899,-0.1411915,-0.1632283
MsgID.GLOBAL_POSITION,0.0000000,-122.3957436,37.7933679,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0600000,-0.1400000,-0.1600000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.LOCAL_POSITION,234.3710000,9.8581877,0.0659935,-3.0289376
MsgID.LOCAL_VELOCITY,234.3710000,-0.4299332,-0.0678369,0.0151629
MsgID.GLOBAL_POSITION,0.0000000,-122.3957435,37.7933664,3.0280000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4200000,-0.0600000,0.0100000
MsgID.LOCAL_POSITION,234.6210000,9.7645903,-0.0121029,-2.9746883
MsgID.LOCAL_VELOCITY,234.6210000,-0.2093316,-0.0372622,0.0802360
MsgID.GLOBAL_POSITION,0.0000000,-122.3957444,37.7933656,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2000000,-0.0300000,0.0800000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957466,37.7933651,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-0.0100000,-0.2300000
MsgID.LOCAL_POSITION,234.8710000,9.7072229,-0.2073080,-2.9769456
MsgID.LOCAL_VELOCITY,234.8710000,-0.0461653,-0.0117532,-0.2392923
MsgID.GLOBAL_POSITION,0.0000000,-122.3957461,37.7933662,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0700000,-0.1500000
MsgID.LOCAL_POSITION,235.1210000,9.8302746,-0.1621906,-3.0119162
MsgID.LOCAL_VELOCITY,235.1210000,0.0108695,0.0792383,-0.1569749
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957444,37.7933662,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.5600000,0.1300000
MsgID.LOCAL_POSITION,235.3720000,9.8389406,-0.0128790,-2.9910393
MsgID.LOCAL_VELOCITY,235.3720000,0.0214363,0.5670021,0.1362642
MsgID.GLOBAL_POSITION,0.0000000,-122.3957440,37.7933643,2.9450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,-0.6500000,-0.2100000
MsgID.LOCAL_POSITION,235.6230000,9.6254807,0.0250464,-2.9450686
MsgID.LOCAL_VELOCITY,235.6230000,0.0517063,-0.6570518,-0.2100940
MsgID.GLOBAL_POSITION,0.0000000,-122.3957431,37.7933664,3.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0900000,0.8000000,-0.1300000
MsgID.LOCAL_POSITION,235.8730000,9.8574572,0.1036603,-3.0459564
MsgID.LOCAL_VELOCITY,235.8730000,0.0922767,0.8032026,-0.1311034
MsgID.GLOBAL_POSITION,0.0000000,-122.3957411,37.7933670,3.0210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,1.9800000,0.1400000
MsgID.LOCAL_POSITION,236.1230000,9.9245253,0.2802182,-3.0210791
MsgID.LOCAL_VELOCITY,236.1230000,0.0865704,1.9804893,0.1470016
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957344,37.7933674,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,2.9600000,-0.0100000
MsgID.LOCAL_POSITION,236.3740000,9.9699659,0.8787269,-3.0120876
MsgID.LOCAL_VELOCITY,236.3740000,0.0857266,2.9684541,-0.0170906
MsgID.GLOBAL_POSITION,0.0000000,-122.3957251,37.7933678,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,3.9300000,0.0300000
MsgID.LOCAL_POSITION,236.6240000,10.0171013,1.7060510,-3.0072303
MsgID.LOCAL_VELOCITY,236.6240000,0.0723327,3.9366777,0.0390896
MsgID.GLOBAL_POSITION,0.0000000,-122.3957067,37.7933670,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,5.4800000,-0.0300000
MsgID.LOCAL_POSITION,236.8750000,9.9274874,3.3362777,-3.0088003
MsgID.LOCAL_VELOCITY,236.8750000,0.0464201,5.4832597,-0.0316198
MsgID.GLOBAL_POSITION,0.0000000,-122.3956945,37.7933669,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,6.1400000,0.0400000
MsgID.LOCAL_POSITION,237.1250000,9.9146109,4.4203877,-3.0122092
MsgID.LOCAL_VELOCITY,237.1250000,0.0537742,6.1495757,0.0483691
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956780,37.7933667,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,6.9700000,0.0400000
MsgID.LOCAL_POSITION,237.3750000,9.8863020,5.8920832,-3.0023472
MsgID.LOCAL_VELOCITY,237.3750000,0.0772081,6.9818988,0.0402656
MsgID.GLOBAL_POSITION,0.0000000,-122.3956548,37.7933669,3.0160000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,6.9500000,-0.0900000
MsgID.LOCAL_POSITION,237.6260000,9.9078264,7.9518042,-3.0169504
MsgID.LOCAL_VELOCITY,237.6260000,0.1489577,6.9549365,-0.0901642
MsgID.GLOBAL_POSITION,0.0000000,-122.3956368,37.7933672,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,5.3500000,-0.0300000
MsgID.LOCAL_POSITION,237.8770000,9.9474974,9.5563469,-2.9975033
MsgID.LOCAL_VELOCITY,237.8770000,0.1492891,5.3519025,-0.0341565
MsgID.GLOBAL_POSITION,0.0000000,-122.3956231,37.7933675,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0900000,3.5400000,-0.0500000
MsgID.LOCAL_POSITION,238.1270000,9.9821701,10.7733679,-3.0139122
MsgID.LOCAL_VELOCITY,238.1270000,0.0979261,3.5417078,-0.0497788
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956164,37.7933677,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,2.3600000,0.0300000
MsgID.LOCAL_POSITION,238.3780000,9.9991922,11.3697758,-3.0030642
MsgID.LOCAL_VELOCITY,238.3780000,0.0753175,2.3551991,0.0348072
MsgID.GLOBAL_POSITION,0.0000000,-122.3956118,37.7933679,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,0.7000000,-0.0900000
MsgID.LOCAL_POSITION,238.6280000,10.0181551,11.7791948,-2.9924541
MsgID.LOCAL_VELOCITY,238.6280000,0.0554200,0.7093483,-0.0972738
MsgID.GLOBAL_POSITION,0.0000000,-122.3956126,37.7933679,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.8000000,-0.1000000
MsgID.LOCAL_POSITION,238.8790000,10.0270996,11.7084246,-3.0081050
MsgID.LOCAL_VELOCITY,238.8790000,0.0145804,-0.8058971,-0.1009241
MsgID.GLOBAL_POSITION,0.0000000,-122.3956151,37.7933682,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-1.8200000,-0.0800000
MsgID.LOCAL_POSITION,239.1290000,10.0591850,11.4802303,-2.9987235
MsgID.LOCAL_VELOCITY,239.1290000,-0.0125623,-1.8234057,-0.0889586
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956215,37.7933685,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,-2.2700000,-0.1900000
MsgID.LOCAL_POSITION,239.3790000,10.0844927,10.9115858,-2.9960482
MsgID.LOCAL_VELOCITY,239.3790000,-0.0644371,-2.2788374,-0.1996716
MsgID.GLOBAL_POSITION,0.0000000,-122.3956261,37.7933682,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,-2.0200000,-0.0600000
MsgID.LOCAL_POSITION,239.6290000,10.0570059,10.5039978,-2.9985595
MsgID.LOCAL_VELOCITY,239.6290000,-0.1098835,-2.0277743,-0.0601723
MsgID.GLOBAL_POSITION,0.0000000,-122.3956303,37.7933676,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,-1.2400000,-0.2000000
MsgID.LOCAL_POSITION,239.8790000,9.9929323,10.1321211,-2.9999073
MsgID.LOCAL_VELOCITY,239.8790000,-0.0973486,-1.2450271,-0.2073716
MsgID.GLOBAL_POSITION,0.0000000,-122.3956344,37.7933660,3.0150000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.5500000,0.0000000
MsgID.LOCAL_POSITION,240.1300000,9.8070107,9.7677259,-3.0154181
MsgID.LOCAL_VELOCITY,240.1300000,-0.0387443,-0.5577143,0.0030725
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956354,37.7933672,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.2600000,0.1000000
MsgID.LOCAL_POSITION,240.3800000,9.9452410,9.6778641,-2.9987681
MsgID.LOCAL_VELOCITY,240.3800000,-0.0055791,-0.2626040,0.1013727
MsgID.GLOBAL_POSITION,0.0000000,-122.3956353,37.7933681,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0800000,0.0000000
MsgID.LOCAL_POSITION,240.6310000,10.0414057,9.6837940,-2.9894388
MsgID.LOCAL_VELOCITY,240.6310000,0.0002481,-0.0812656,0.0081463
MsgID.GLOBAL_POSITION,0.0000000,-122.3956339,37.7933661,3.0300000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1700000,-0.0100000,0.0600000
MsgID.LOCAL_POSITION,240.8810000,9.8198748,9.8081245,-3.0312181
MsgID.LOCAL_VELOCITY,240.8810000,-0.1808850,-0.0113278,0.0724348
MsgID.LOCAL_POSITION,241.1330000,9.7805452,9.7894573,-3.0219316
MsgID.LOCAL_VELOCITY,241.1330000,-1.6311396,0.0136621,0.2525892
MsgID.GLOBAL_POSITION,0.0000000,-122.3956341,37.7933657,3.0210000
MsgID.LOCAL_VELOCITY,0.0000000,-1.6300000,0.0100000,0.2500000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.LOCAL_POSITION,241.3830000,9.2696314,9.6938000,-3.0287704
MsgID.LOCAL_VELOCITY,241.3830000,-2.8750796,0.0455282,0.1980696
MsgID.GLOBAL_POSITION,0.0000000,-122.3956352,37.7933611,3.0280000
MsgID.LOCAL_VELOCITY,0.0000000,-2.8700000,0.0400000,0.1900000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956363,37.7933514,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,-4.0800000,0.1000000,0.2600000
MsgID.LOCAL_POSITION,241.6330000,8.1927519,9.5938072,-3.0316200
MsgID.LOCAL_VELOCITY,241.6330000,-4.0833583,0.1026085,0.2605706
MsgID.GLOBAL_POSITION,0.0000000,-122.3956372,37.7933417,3.0140000
MsgID.LOCAL_VELOCITY,0.0000000,-5.1700000,0.1800000,0.1600000
MsgID.LOCAL_POSITION,241.8850000,7.1091461,9.5188770,-3.0145850
MsgID.LOCAL_VELOCITY,241.8850000,-5.1705642,0.1895309,0.1621038
MsgID.GLOBAL_POSITION,0.0000000,-122.3956364,37.7933312,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-5.9800000,0.2900000,0.1500000
MsgID.LOCAL_POSITION,242.1350000,5.9401307,9.5862427,-3.0031722
MsgID.LOCAL_VELOCITY,242.1350000,-5.9904952,0.2914167,0.1525078
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957443,37.7932777,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956351,37.7933133,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,-7.1700000,0.4300000,-0.0700000
MsgID.LOCAL_POSITION,242.3850000,3.9523799,9.7072630,-2.9875207
MsgID.LOCAL_VELOCITY,242.3850000,-7.1800847,0.4370445,-0.0776874
MsgID.GLOBAL_POSITION,0.0000000,-122.3956320,37.7932954,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-7.3000000,0.4600000,-0.2000000
MsgID.LOCAL_POSITION,242.6360000,1.9640082,9.9794674,-3.0014839
MsgID.LOCAL_VELOCITY,242.6360000,-7.3001933,0.4645780,-0.2079015
MsgID.GLOBAL_POSITION,0.0000000,-122.3956299,37.7932829,2.9930000
